dir_acc
0.4878606352405479
0.4925113540034673
0.564071581510594
0.5061868188888861
0.5939427776647331
0.46499229770360423
0.5101175607935675
0.5951883615986682
0.48846645101666164
0.49990367553086096
0.5932305269524825
0.5873189925800879
0.5665111117251804
0.5758647841532137
0.580100676676556
0.5873848654783308
0.4958384936096311
0.5157324108443998
0.5083008225459484
0.5086639608536346
