vars,dir_acc
crisis_dummy+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+us_cpi+us_treasury_10y+us_treasury_2y+vix+wti_oil,0.5010676577053702
delta_vix_t1+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+vix,0.4799455404187451
crisis_dummy+delta_us10y_t1+kospi+kr_base_rate+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+krw_usd+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_10y+wti_oil,0.5777523497225663
delta_dxy_t1+kr_cd_91d+kr_cpi+kr_ppi+kr_treasury_3y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+wti_oil,0.5219343492832275
delta_dxy_t1+delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+us_breakeven_10y+us_fed_funds+us_treasury_10y+vix+wti_oil,0.6055188928217242
delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_cpi_core+kr_treasury_3y+krw_usd+us_cpi+us_credit_spread+us_fed_funds+vix+wti_oil,0.5923805293110672
delta_us10y_t1+kospi+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5634905183499286
crisis_dummy+dxy+kr_cpi_core+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_treasury_10y+vix+wti_oil,0.5086735589734938
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_credit_spread+us_treasury_10y+vix+wti_oil,0.596248119761395
crisis_dummy+dxy+kospi+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+kr_treasury_5y+sp500+us_cpi+us_fed_funds+us_treasury_2y+wti_oil,0.5084208635628455
delta_vix_t1+dxy+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+krw_usd+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_2y+vix,0.5108278576486669
crisis_dummy+delta_us10y_t1+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_1y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread,0.583036975071853
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_industrial_prod+kr_treasury_5y+krw_usd+sp500+us_cpi+us_credit_spread,0.6148484211578167
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_cpi+us_treasury_2y+wti_oil,0.580972655210923
crisis_dummy+delta_dxy_t1+delta_us10y_t1+dxy+kr_corp_aa3y+kr_cpi_core+kr_treasury_1y+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+wti_oil,0.5724992652101499
delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+sp500+us_credit_spread+us_treasury_2y,0.5690076527002167
crisis_dummy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_5y+krw_usd+spread_10y_t1+us_cpi+us_treasury_2y+wti_oil,0.4907393451284898
crisis_dummy+delta_dxy_t1+dxy+kospi+kr_base_rate+kr_corp_aa3y+kr_mfg_bsi_outlook+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+wti_oil,0.47184644445540963
crisis_dummy+delta_dxy_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+krw_usd+spread_10y_t1+us_breakeven_10y+us_treasury_2y+wti_oil,0.472952266990672
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kospi+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_3y+kr_treasury_5y+krw_usd+spread_10y_t1+us_treasury_10y,0.5937737690211483
crisis_dummy+delta_dxy_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+us_cpi+us_treasury_10y+us_treasury_2y,0.5086513305627639
crisis_dummy+delta_vix_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+us_cpi+us_treasury_2y+wti_oil,0.5106960994482962
delta_vix_t1+dxy+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_10y+us_treasury_2y+vix,0.5039534903843711
delta_us10y_t1+delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_treasury_5y+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y+us_treasury_2y+vix,0.566495690209808
delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_credit_spread+us_treasury_2y+vix+wti_oil,0.5862952412134346
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_cd_91d+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+us_breakeven_10y+us_fed_funds+vix,0.5952204606804391
delta_dxy_t1+delta_us10y_t1+dxy+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_5y+krw_usd+spread_10y_t1+us_cpi+us_treasury_10y+vix+wti_oil,0.6033203848428694
dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_2y+vix,0.5457018352580222
delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_fed_funds,0.601565402437353
delta_dxy_t1+delta_us10y_t1+dxy+kospi+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_treasury_5y+krw_usd+sp500+us_credit_spread+us_fed_funds+us_treasury_10y,0.5853941641636361
delta_dxy_t1+delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_5y+krw_usd+sp500+us_credit_spread+us_treasury_2y+vix,0.5842756507251461
crisis_dummy+delta_us10y_t1+kospi+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+krw_usd+sp500+us_breakeven_10y+vix+wti_oil,0.5822956258441709
dxy+kr_cd_91d+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_cpi+us_treasury_10y+vix,0.4991535611698245
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+sp500+us_cpi+us_treasury_10y+wti_oil,0.5970533880301686
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+krw_usd+sp500+us_breakeven_10y+us_cpi+us_treasury_10y+us_treasury_2y,0.5486246659950981
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+vix+wti_oil,0.6052059965550708
crisis_dummy+kr_base_rate+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+wti_oil,0.5091110452382129
crisis_dummy+delta_us10y_t1+dxy+kr_base_rate+kr_cpi_core+kr_treasury_1y+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_treasury_10y+us_treasury_2y+vix,0.5661394601827637
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_3y+kr_treasury_5y+sp500+us_credit_spread+us_treasury_2y+vix,0.4923895124968618
delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+wti_oil,0.6044248723782378
crisis_dummy+delta_dxy_t1+delta_us10y_t1+dxy+kr_corp_aa3y+kr_mfg_bsi_outlook+kr_treasury_3y+sp500+us_cpi+us_treasury_10y+us_treasury_2y+vix+wti_oil,0.5676449071178179
delta_us10y_t1+delta_vix_t1+kr_cd_91d+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y+vix,0.5786585905376932
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_corp_aa3y+kr_cpi_core+kr_ppi+kr_treasury_5y+spread_10y_t1+us_fed_funds+us_treasury_10y+us_treasury_2y+vix,0.5756668863360349
crisis_dummy+delta_us10y_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5678156602767164
delta_us10y_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_treasury_3y+kr_treasury_5y+krw_usd+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y+wti_oil,0.5840571676272667
crisis_dummy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_treasury_3y+kr_treasury_5y+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds,0.5089960467887381
crisis_dummy+dxy+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_3y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+vix,0.516427653570591
delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_5y+krw_usd+us_cpi+us_credit_spread+us_fed_funds+vix,0.6019562436482196
delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_treasury_5y+sp500+spread_10y_t1+us_breakeven_10y+us_cpi+us_treasury_2y+vix,0.5893989432982281
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_industrial_prod+kr_treasury_3y+kr_treasury_5y+krw_usd+sp500+us_breakeven_10y+us_treasury_2y+vix+wti_oil,0.5896089131613772
delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_2y,0.5793241580201509
kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_fed_funds+vix+wti_oil,0.4873930158538761
delta_dxy_t1+kospi+kr_base_rate+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_5y+krw_usd+sp500+us_cpi+us_treasury_2y+vix+wti_oil,0.5066647463042094
crisis_dummy+delta_vix_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi+kr_treasury_1y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_cpi+us_treasury_2y+wti_oil,0.5137773681607697
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_1y+kr_treasury_3y+sp500+spread_10y_t1+us_breakeven_10y+wti_oil,0.5872210206000742
crisis_dummy+delta_vix_t1+dxy+kr_cd_91d+kr_cpi_core+kr_treasury_1y+kr_treasury_3y+krw_usd+us_breakeven_10y+us_cpi+us_fed_funds+vix+wti_oil,0.4858362134177901
kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_1y+kr_treasury_3y+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y+us_treasury_2y+wti_oil,0.49477873544690437
crisis_dummy+delta_vix_t1+dxy+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+us_treasury_2y+vix,0.49321960659026814
delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_industrial_prod+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_treasury_10y+us_treasury_2y+vix,0.5778639987026389
dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_5y+sp500+us_breakeven_10y+us_treasury_2y+vix+wti_oil,0.4874548531915846
delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_cd_91d+kr_industrial_prod+kr_ppi+spread_10y_t1+us_cpi+us_credit_spread+us_fed_funds+vix+wti_oil,0.6042924985562391
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_ppi+kr_treasury_3y+sp500+spread_10y_t1+us_cpi+us_treasury_10y+us_treasury_2y+wti_oil,0.5801624325186586
delta_vix_t1+kr_base_rate+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_cpi+vix+wti_oil,0.502467233117767
delta_vix_t1+dxy+kr_cd_91d+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_fed_funds+us_treasury_2y+vix,0.5179042397862815
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kospi+kr_base_rate+kr_ppi+kr_treasury_1y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_fed_funds,0.587750446107456
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_treasury_3y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_credit_spread+us_fed_funds+us_treasury_10y,0.5983296754336237
crisis_dummy+delta_dxy_t1+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_treasury_5y+us_breakeven_10y+us_cpi+us_fed_funds+vix,0.48829856347232276
kr_base_rate+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+krw_usd+sp500+spread_10y_t1+us_breakeven_10y+us_treasury_2y+vix+wti_oil,0.5216802082923372
crisis_dummy+delta_dxy_t1+delta_us10y_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_industrial_prod+krw_usd+us_cpi+us_credit_spread+us_treasury_2y+vix,0.5891840190115883
delta_us10y_t1+dxy+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_5y+spread_10y_t1+us_cpi+us_fed_funds+wti_oil,0.5709342256319822
dxy+kospi+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_ppi+kr_treasury_1y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds,0.5046347180109773
crisis_dummy+delta_dxy_t1+delta_us10y_t1+dxy+kr_base_rate+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_3y+sp500+us_breakeven_10y+us_cpi+us_treasury_10y,0.5955097711000522
crisis_dummy+delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_3y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+vix+wti_oil,0.5131415119720205
delta_dxy_t1+delta_vix_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_treasury_3y+kr_treasury_5y+us_credit_spread+us_fed_funds+us_treasury_10y+us_treasury_2y+vix,0.4858456535081852
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_corp_aa3y+kr_industrial_prod+kr_treasury_1y+krw_usd+spread_10y_t1+us_credit_spread+vix+wti_oil,0.5926799579194993
delta_dxy_t1+dxy+kospi+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_5y+us_credit_spread+us_treasury_10y+vix+wti_oil,0.4796512755756412
crisis_dummy+delta_dxy_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_ppi+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_fed_funds+us_treasury_10y+wti_oil,0.5122954834917214
crisis_dummy+delta_dxy_t1+delta_vix_t1+dxy+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+krw_usd+sp500+us_cpi+us_fed_funds+us_treasury_10y+us_treasury_2y,0.5047906567538888
kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+us_treasury_10y+vix,0.5086433755729337
delta_vix_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_3y+kr_treasury_5y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+wti_oil,0.48119272930676865
dxy+kr_cd_91d+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+sp500+spread_10y_t1+us_credit_spread+us_treasury_2y+vix,0.5121409194349335
delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cpi+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+us_credit_spread+us_treasury_10y+vix+wti_oil,0.6062190714880046
crisis_dummy+delta_us10y_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_cpi_core+kr_treasury_5y+krw_usd+spread_10y_t1+us_fed_funds+us_treasury_10y+wti_oil,0.591806025527981
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_ppi+kr_treasury_5y+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_2y+wti_oil,0.56466883377337
delta_us10y_t1+delta_vix_t1+dxy+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_2y+wti_oil,0.5796546390011659
delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+sp500+spread_10y_t1+us_breakeven_10y+us_fed_funds+us_treasury_10y+us_treasury_2y+vix,0.47338923318643117
delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_mfg_bsi_outlook+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.5834258624255685
delta_vix_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_3y+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+vix,0.5066454252610867
crisis_dummy+delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_treasury_10y+us_treasury_2y+vix,0.5655910543487697
delta_us10y_t1+delta_vix_t1+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_1y+kr_treasury_5y+spread_10y_t1+us_fed_funds+us_treasury_10y+wti_oil,0.5949904637814897
crisis_dummy+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_treasury_1y+kr_treasury_5y+spread_10y_t1+us_credit_spread+vix+wti_oil,0.5081427845656761
delta_us10y_t1+kr_base_rate+kr_cd_91d+kr_cpi+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_treasury_2y+vix+wti_oil,0.5834121854255097
crisis_dummy+delta_vix_t1+kospi+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_ppi+kr_treasury_3y+krw_usd+sp500+spread_10y_t1+us_treasury_10y+us_treasury_2y,0.5062208718278082
delta_vix_t1+dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+spread_10y_t1+us_breakeven_10y+us_credit_spread,0.4918342201602493
delta_dxy_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_ppi+kr_treasury_3y+krw_usd+spread_10y_t1+us_fed_funds+us_treasury_10y+vix,0.5146659971914699
crisis_dummy+dxy+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_3y+krw_usd+sp500+us_cpi+us_credit_spread+us_treasury_2y+vix+wti_oil,0.49436613384982153
delta_vix_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_ppi+kr_treasury_3y+kr_treasury_5y+sp500+us_fed_funds+vix,0.49187153556703866
delta_dxy_t1+delta_vix_t1+kospi+kr_base_rate+kr_treasury_1y+kr_treasury_5y+krw_usd+sp500+us_fed_funds+us_treasury_10y+us_treasury_2y+vix+wti_oil,0.4953633087313311
delta_dxy_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_industrial_prod+kr_treasury_5y+sp500+spread_10y_t1+us_cpi+us_fed_funds+us_treasury_10y+vix,0.5020634824935795
delta_us10y_t1+delta_vix_t1+kospi+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_treasury_3y+sp500+spread_10y_t1+us_fed_funds+us_treasury_2y+wti_oil,0.5862145050447196
crisis_dummy+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_5y+krw_usd+us_cpi+us_treasury_2y+wti_oil,0.49432257958269527
delta_us10y_t1+dxy+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_3y+krw_usd+sp500+us_credit_spread+us_treasury_10y+us_treasury_2y+vix,0.575869947918542
crisis_dummy+delta_dxy_t1+delta_us10y_t1+delta_vix_t1+dxy+kr_cd_91d+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+krw_usd+spread_10y_t1+us_breakeven_10y+us_cpi,0.5915236233890099
delta_us10y_t1+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_mfg_bsi_outlook+kr_treasury_1y+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y,0.5875838100046976
delta_dxy_t1+delta_vix_t1+dxy+kospi+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_ppi+kr_treasury_1y+kr_treasury_5y+us_credit_spread+us_fed_funds+wti_oil,0.48801390746839796
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+krw_usd+us_breakeven_10y+us_treasury_2y,0.5889932388168893
crisis_dummy+delta_us10y_t1+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_5y+us_breakeven_10y+us_credit_spread+vix,0.6067951802251793
delta_dxy_t1+delta_us10y_t1+dxy+kospi+kr_cd_91d+kr_cpi+kr_mfg_bsi_outlook+krw_usd+us_breakeven_10y+us_cpi+us_credit_spread+us_fed_funds+wti_oil,0.6142341424255797
crisis_dummy+delta_us10y_t1+delta_vix_t1+kr_cd_91d+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+krw_usd+sp500+us_breakeven_10y+us_credit_spread+us_fed_funds,0.5890322461793022
crisis_dummy+kospi+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_ppi+kr_treasury_5y+krw_usd+spread_10y_t1+us_cpi+us_treasury_10y+wti_oil,0.49344920543607723
crisis_dummy+delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_industrial_prod+krw_usd+sp500+spread_10y_t1+us_cpi+us_fed_funds,0.4998347595094925
delta_vix_t1+dxy+kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_treasury_1y+kr_treasury_3y+krw_usd+sp500+us_fed_funds+us_treasury_2y+wti_oil,0.4790320424199135
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_base_rate+kr_cd_91d+kr_cpi+kr_cpi_core+kr_mfg_bsi_outlook+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_credit_spread+vix,0.605386309657888
crisis_dummy+delta_dxy_t1+dxy+kr_base_rate+kr_cd_91d+kr_mfg_bsi_outlook+sp500+us_breakeven_10y+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y+wti_oil,0.5004334073845194
delta_dxy_t1+delta_us10y_t1+dxy+kr_cpi+kr_cpi_core+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y,0.5674077925963886
delta_us10y_t1+kr_base_rate+kr_corp_aa3y+kr_industrial_prod+kr_ppi+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+sp500+spread_10y_t1+us_credit_spread+us_fed_funds+us_treasury_2y,0.5603848624079838
crisis_dummy+dxy+kr_base_rate+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+krw_usd+spread_10y_t1+us_breakeven_10y+us_fed_funds+vix,0.5028369308030325
crisis_dummy+delta_vix_t1+kr_cd_91d+kr_corp_aa3y+kr_cpi_core+kr_industrial_prod+kr_mfg_bsi_outlook+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+sp500+us_credit_spread+vix,0.5145301807764914
kr_base_rate+kr_cd_91d+kr_corp_aa3y+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_ppi+kr_treasury_5y+krw_usd+us_cpi+us_credit_spread+us_treasury_10y+us_treasury_2y,0.4752835108607414
delta_dxy_t1+delta_us10y_t1+dxy+kospi+kr_base_rate+kr_cpi+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_5y+sp500+us_cpi+wti_oil,0.5991292216921688
delta_dxy_t1+delta_us10y_t1+delta_vix_t1+kr_cpi_core+kr_industrial_prod+kr_treasury_1y+kr_treasury_3y+kr_treasury_5y+spread_10y_t1+us_breakeven_10y+us_cpi+us_credit_spread+vix,0.6011559298029369
